response,result_financeiro,result_acumulado
0,-399,19969495
0,-399,19969096
0,-399,19968697
0,-399,19968298
0,-399,19967899
0,-399,19967500
0,-399,19967101
0,-399,19966702
0,-399,19966303
0,-399,19965904
0,-399,19965505
0,-399,19965106
1,5864,19970970
0,-399,19970571
0,-399,19970172
0,-399,19969773
0,-399,19969374
0,-399,19968975
0,-399,19968576
0,-399,19968177
0,-399,19967778
0,-399,19967379
0,-399,19966980
0,-399,19966581
0,-399,19966182
0,-399,19965783
0,-399,19965384
0,-399,19964985
0,-399,19964586
0,-399,19964187
0,-399,19963788
0,-399,19963389
0,-399,19962990
0,-399,19962591
0,-399,19962192
1,5864,19968056
0,-399,19967657
0,-399,19967258
0,-399,19966859
0,-399,19966460
0,-399,19966061
0,-399,19965662
0,-399,19965263
0,-399,19964864
0,-399,19964465
0,-399,19964066
0,-399,19963667
1,5864,19969531
0,-399,19969132
0,-399,19968733
0,-399,19968334
0,-399,19967935
0,-399,19967536
0,-399,19967137
0,-399,19966738
0,-399,19966339
0,-399,19965940
0,-399,19965541
0,-399,19965142
0,-399,19964743
0,-399,19964344
0,-399,19963945
0,-399,19963546
0,-399,19963147
0,-399,19962748
0,-399,19962349
0,-399,19961950
0,-399,19961551
0,-399,19961152
0,-399,19960753
0,-399,19960354
0,-399,19959955
1,5864,19965819
0,-399,19965420
0,-399,19965021
0,-399,19964622
0,-399,19964223
0,-399,19963824
0,-399,19963425
0,-399,19963026
0,-399,19962627
0,-399,19962228
0,-399,19961829
0,-399,19961430
0,-399,19961031
0,-399,19960632
0,-399,19960233
0,-399,19959834
0,-399,19959435
0,-399,19959036
0,-399,19958637
0,-399,19958238
0,-399,19957839
0,-399,19957440
0,-399,19957041
0,-399,19956642
0,-399,19956243
0,-399,19955844
0,-399,19955445
0,-399,19955046
0,-399,19954647
0,-399,19954248
0,-399,19953849
0,-399,19953450
0,-399,19953051
0,-399,19952652
0,-399,19952253
0,-399,19951854
0,-399,19951455
0,-399,19951056
0,-399,19950657
0,-399,19950258
0,-399,19949859
1,5864,19955723
0,-399,19955324
0,-399,19954925
1,5864,19960789
1,5864,19966653
0,-399,19966254
0,-399,19965855
1,5864,19971719
0,-399,19971320
0,-399,19970921
0,-399,19970522
0,-399,19970123
0,-399,19969724
0,-399,19969325
0,-399,19968926
0,-399,19968527
0,-399,19968128
0,-399,19967729
0,-399,19967330
0,-399,19966931
1,5864,19972795
0,-399,19972396
0,-399,19971997
0,-399,19971598
0,-399,19971199
0,-399,19970800
0,-399,19970401
0,-399,19970002
0,-399,19969603
0,-399,19969204
0,-399,19968805
0,-399,19968406
0,-399,19968007
0,-399,19967608
0,-399,19967209
0,-399,19966810
0,-399,19966411
0,-399,19966012
1,5864,19971876
0,-399,19971477
0,-399,19971078
0,-399,19970679
0,-399,19970280
0,-399,19969881
0,-399,19969482
0,-399,19969083
0,-399,19968684
0,-399,19968285
1,5864,19974149
0,-399,19973750
0,-399,19973351
0,-399,19972952
0,-399,19972553
0,-399,19972154
0,-399,19971755
0,-399,19971356
0,-399,19970957
0,-399,19970558
0,-399,19970159
0,-399,19969760
0,-399,19969361
0,-399,19968962
1,5864,19974826
0,-399,19974427
1,5864,19980291
0,-399,19979892
0,-399,19979493
0,-399,19979094
0,-399,19978695
0,-399,19978296
0,-399,19977897
0,-399,19977498
0,-399,19977099
0,-399,19976700
0,-399,19976301
0,-399,19975902
0,-399,19975503
0,-399,19975104
0,-399,19974705
0,-399,19974306
0,-399,19973907
0,-399,19973508
0,-399,19973109
0,-399,19972710
0,-399,19972311
1,5864,19978175
0,-399,19977776
0,-399,19977377
0,-399,19976978
0,-399,19976579
0,-399,19976180
0,-399,19975781
0,-399,19975382
0,-399,19974983
0,-399,19974584
0,-399,19974185
0,-399,19973786
0,-399,19973387
0,-399,19972988
0,-399,19972589
1,5864,19978453
1,5864,19984317
0,-399,19983918
0,-399,19983519
0,-399,19983120
0,-399,19982721
0,-399,19982322
1,5864,19988186
0,-399,19987787
1,5864,19993651
0,-399,19993252
0,-399,19992853
0,-399,19992454
0,-399,19992055
0,-399,19991656
0,-399,19991257
0,-399,19990858
0,-399,19990459
1,5864,19996323
1,5864,20002187
0,-399,20001788
0,-399,20001389
0,-399,20000990
0,-399,20000591
0,-399,20000192
0,-399,19999793
0,-399,19999394
0,-399,19998995
0,-399,19998596
0,-399,19998197
0,-399,19997798
1,5864,20003662
0,-399,20003263
0,-399,20002864
0,-399,20002465
0,-399,20002066
0,-399,20001667
0,-399,20001268
1,5864,20007132
1,5864,20012996
0,-399,20012597
0,-399,20012198
0,-399,20011799
1,5864,20017663
0,-399,20017264
0,-399,20016865
0,-399,20016466
1,5864,20022330
0,-399,20021931
0,-399,20021532
0,-399,20021133
1,5864,20026997
0,-399,20026598
0,-399,20026199
0,-399,20025800
0,-399,20025401
0,-399,20025002
0,-399,20024603
1,5864,20030467
1,5864,20036331
1,5864,20042195
0,-399,20041796
1,5864,20047660
0,-399,20047261
0,-399,20046862
0,-399,20046463
0,-399,20046064
0,-399,20045665
0,-399,20045266
0,-399,20044867
0,-399,20044468
0,-399,20044069
0,-399,20043670
0,-399,20043271
0,-399,20042872
0,-399,20042473
0,-399,20042074
0,-399,20041675
0,-399,20041276
0,-399,20040877
0,-399,20040478
0,-399,20040079
0,-399,20039680
0,-399,20039281
1,5864,20045145
0,-399,20044746
0,-399,20044347
0,-399,20043948
0,-399,20043549
0,-399,20043150
0,-399,20042751
0,-399,20042352
0,-399,20041953
0,-399,20041554
0,-399,20041155
0,-399,20040756
0,-399,20040357
0,-399,20039958
0,-399,20039559
1,5864,20045423
0,-399,20045024
0,-399,20044625
0,-399,20044226
0,-399,20043827
0,-399,20043428
0,-399,20043029
0,-399,20042630
0,-399,20042231
0,-399,20041832
0,-399,20041433
0,-399,20041034
0,-399,20040635
0,-399,20040236
0,-399,20039837
1,5864,20045701
1,5864,20051565
0,-399,20051166
0,-399,20050767
0,-399,20050368
0,-399,20049969
0,-399,20049570
0,-399,20049171
0,-399,20048772
1,5864,20054636
0,-399,20054237
0,-399,20053838
0,-399,20053439
0,-399,20053040
0,-399,20052641
0,-399,20052242
0,-399,20051843
0,-399,20051444
0,-399,20051045
1,5864,20056909
0,-399,20056510
0,-399,20056111
0,-399,20055712
0,-399,20055313
0,-399,20054914
0,-399,20054515
0,-399,20054116
0,-399,20053717
0,-399,20053318
0,-399,20052919
0,-399,20052520
0,-399,20052121
0,-399,20051722
0,-399,20051323
0,-399,20050924
0,-399,20050525
0,-399,20050126
1,5864,20055990
1,5864,20061854
0,-399,20061455
0,-399,20061056
0,-399,20060657
0,-399,20060258
0,-399,20059859
0,-399,20059460
0,-399,20059061
1,5864,20064925
0,-399,20064526
0,-399,20064127
0,-399,20063728
0,-399,20063329
0,-399,20062930
0,-399,20062531
0,-399,20062132
1,5864,20067996
0,-399,20067597
0,-399,20067198
0,-399,20066799
1,5864,20072663
0,-399,20072264
0,-399,20071865
1,5864,20077729
0,-399,20077330
1,5864,20083194
0,-399,20082795
0,-399,20082396
0,-399,20081997
0,-399,20081598
0,-399,20081199
0,-399,20080800
0,-399,20080401
0,-399,20080002
1,5864,20085866
0,-399,20085467
0,-399,20085068
0,-399,20084669
0,-399,20084270
0,-399,20083871
0,-399,20083472
0,-399,20083073
0,-399,20082674
0,-399,20082275
0,-399,20081876
0,-399,20081477
0,-399,20081078
0,-399,20080679
0,-399,20080280
0,-399,20079881
0,-399,20079482
1,5864,20085346
0,-399,20084947
0,-399,20084548
1,5864,20090412
0,-399,20090013
0,-399,20089614
0,-399,20089215
0,-399,20088816
0,-399,20088417
0,-399,20088018
0,-399,20087619
0,-399,20087220
0,-399,20086821
0,-399,20086422
0,-399,20086023
0,-399,20085624
0,-399,20085225
0,-399,20084826
0,-399,20084427
0,-399,20084028
0,-399,20083629
0,-399,20083230
0,-399,20082831
0,-399,20082432
0,-399,20082033
0,-399,20081634
1,5864,20087498
0,-399,20087099
0,-399,20086700
0,-399,20086301
0,-399,20085902
0,-399,20085503
0,-399,20085104
0,-399,20084705
0,-399,20084306
1,5864,20090170
0,-399,20089771
0,-399,20089372
0,-399,20088973
0,-399,20088574
0,-399,20088175
0,-399,20087776
1,5864,20093640
0,-399,20093241
0,-399,20092842
0,-399,20092443
0,-399,20092044
1,5864,20097908
0,-399,20097509
0,-399,20097110
0,-399,20096711
0,-399,20096312
0,-399,20095913
0,-399,20095514
0,-399,20095115
0,-399,20094716
1,5864,20100580
0,-399,20100181
0,-399,20099782
1,5864,20105646
1,5864,20111510
0,-399,20111111
0,-399,20110712
0,-399,20110313
0,-399,20109914
1,5864,20115778
0,-399,20115379
0,-399,20114980
0,-399,20114581
0,-399,20114182
0,-399,20113783
0,-399,20113384
0,-399,20112985
0,-399,20112586
0,-399,20112187
1,5864,20118051
0,-399,20117652
0,-399,20117253
0,-399,20116854
1,5864,20122718
0,-399,20122319
0,-399,20121920
0,-399,20121521
0,-399,20121122
1,5864,20126986
0,-399,20126587
0,-399,20126188
0,-399,20125789
1,5864,20131653
1,5864,20137517
0,-399,20137118
1,5864,20142982
0,-399,20142583
1,5864,20148447
0,-399,20148048
0,-399,20147649
0,-399,20147250
0,-399,20146851
0,-399,20146452
0,-399,20146053
0,-399,20145654
0,-399,20145255
1,5864,20151119
0,-399,20150720
0,-399,20150321
0,-399,20149922
0,-399,20149523
0,-399,20149124
0,-399,20148725
0,-399,20148326
0,-399,20147927
0,-399,20147528
0,-399,20147129
0,-399,20146730
0,-399,20146331
0,-399,20145932
0,-399,20145533
0,-399,20145134
0,-399,20144735
0,-399,20144336
0,-399,20143937
0,-399,20143538
0,-399,20143139
1,5864,20149003
0,-399,20148604
0,-399,20148205
1,5864,20154069
0,-399,20153670
0,-399,20153271
0,-399,20152872
0,-399,20152473
0,-399,20152074
0,-399,20151675
0,-399,20151276
0,-399,20150877
0,-399,20150478
0,-399,20150079
0,-399,20149680
0,-399,20149281
1,5864,20155145
0,-399,20154746
1,5864,20160610
0,-399,20160211
1,5864,20166075
0,-399,20165676
1,5864,20171540
0,-399,20171141
0,-399,20170742
1,5864,20176606
0,-399,20176207
0,-399,20175808
0,-399,20175409
0,-399,20175010
0,-399,20174611
0,-399,20174212
0,-399,20173813
0,-399,20173414
0,-399,20173015
0,-399,20172616
0,-399,20172217
0,-399,20171818
0,-399,20171419
0,-399,20171020
0,-399,20170621
0,-399,20170222
0,-399,20169823
0,-399,20169424
0,-399,20169025
0,-399,20168626
0,-399,20168227
0,-399,20167828
0,-399,20167429
0,-399,20167030
0,-399,20166631
0,-399,20166232
0,-399,20165833
0,-399,20165434
0,-399,20165035
0,-399,20164636
0,-399,20164237
0,-399,20163838
0,-399,20163439
0,-399,20163040
0,-399,20162641
0,-399,20162242
0,-399,20161843
0,-399,20161444
0,-399,20161045
0,-399,20160646
0,-399,20160247
0,-399,20159848
0,-399,20159449
0,-399,20159050
0,-399,20158651
0,-399,20158252
0,-399,20157853
0,-399,20157454
1,5864,20163318
0,-399,20162919
0,-399,20162520
0,-399,20162121
0,-399,20161722
0,-399,20161323
0,-399,20160924
0,-399,20160525
1,5864,20166389
0,-399,20165990
0,-399,20165591
0,-399,20165192
0,-399,20164793
0,-399,20164394
0,-399,20163995
1,5864,20169859
0,-399,20169460
1,5864,20175324
0,-399,20174925
0,-399,20174526
0,-399,20174127
0,-399,20173728
0,-399,20173329
0,-399,20172930
0,-399,20172531
0,-399,20172132
0,-399,20171733
1,5864,20177597
0,-399,20177198
0,-399,20176799
0,-399,20176400
0,-399,20176001
0,-399,20175602
0,-399,20175203
0,-399,20174804
0,-399,20174405
0,-399,20174006
0,-399,20173607
0,-399,20173208
0,-399,20172809
0,-399,20172410
0,-399,20172011
0,-399,20171612
0,-399,20171213
0,-399,20170814
0,-399,20170415
0,-399,20170016
1,5864,20175880
0,-399,20175481
0,-399,20175082
0,-399,20174683
0,-399,20174284
0,-399,20173885
0,-399,20173486
0,-399,20173087
0,-399,20172688
0,-399,20172289
0,-399,20171890
0,-399,20171491
0,-399,20171092
0,-399,20170693
0,-399,20170294
0,-399,20169895
0,-399,20169496
0,-399,20169097
0,-399,20168698
0,-399,20168299
1,5864,20174163
1,5864,20180027
0,-399,20179628
0,-399,20179229
0,-399,20178830
0,-399,20178431
0,-399,20178032
0,-399,20177633
0,-399,20177234
0,-399,20176835
1,5864,20182699
0,-399,20182300
0,-399,20181901
0,-399,20181502
0,-399,20181103
1,5864,20186967
0,-399,20186568
1,5864,20192432
0,-399,20192033
0,-399,20191634
1,5864,20197498
1,5864,20203362
0,-399,20202963
0,-399,20202564
0,-399,20202165
0,-399,20201766
0,-399,20201367
0,-399,20200968
0,-399,20200569
1,5864,20206433
0,-399,20206034
0,-399,20205635
0,-399,20205236
0,-399,20204837
0,-399,20204438
0,-399,20204039
0,-399,20203640
0,-399,20203241
0,-399,20202842
0,-399,20202443
0,-399,20202044
0,-399,20201645
0,-399,20201246
1,5864,20207110
0,-399,20206711
0,-399,20206312
0,-399,20205913
0,-399,20205514
1,5864,20211378
0,-399,20210979
0,-399,20210580
0,-399,20210181
0,-399,20209782
1,5864,20215646
0,-399,20215247
0,-399,20214848
0,-399,20214449
1,5864,20220313
0,-399,20219914
0,-399,20219515
0,-399,20219116
0,-399,20218717
0,-399,20218318
0,-399,20217919
0,-399,20217520
0,-399,20217121
0,-399,20216722
0,-399,20216323
0,-399,20215924
0,-399,20215525
0,-399,20215126
0,-399,20214727
0,-399,20214328
0,-399,20213929
0,-399,20213530
1,5864,20219394
0,-399,20218995
0,-399,20218596
0,-399,20218197
1,5864,20224061
0,-399,20223662
0,-399,20223263
0,-399,20222864
0,-399,20222465
0,-399,20222066
0,-399,20221667
0,-399,20221268
0,-399,20220869
0,-399,20220470
0,-399,20220071
0,-399,20219672
1,5864,20225536
0,-399,20225137
0,-399,20224738
0,-399,20224339
0,-399,20223940
0,-399,20223541
0,-399,20223142
1,5864,20229006
0,-399,20228607
0,-399,20228208
0,-399,20227809
0,-399,20227410
0,-399,20227011
0,-399,20226612
0,-399,20226213
1,5864,20232077
0,-399,20231678
0,-399,20231279
0,-399,20230880
0,-399,20230481
1,5864,20236345
0,-399,20235946
1,5864,20241810
0,-399,20241411
0,-399,20241012
0,-399,20240613
0,-399,20240214
0,-399,20239815
1,5864,20245679
0,-399,20245280
0,-399,20244881
0,-399,20244482
1,5864,20250346
0,-399,20249947
0,-399,20249548
0,-399,20249149
0,-399,20248750
0,-399,20248351
0,-399,20247952
0,-399,20247553
0,-399,20247154
0,-399,20246755
1,5864,20252619
1,5864,20258483
0,-399,20258084
0,-399,20257685
0,-399,20257286
0,-399,20256887
0,-399,20256488
0,-399,20256089
0,-399,20255690
0,-399,20255291
0,-399,20254892
0,-399,20254493
0,-399,20254094
0,-399,20253695
0,-399,20253296
0,-399,20252897
0,-399,20252498
1,5864,20258362
1,5864,20264226
0,-399,20263827
0,-399,20263428
0,-399,20263029
0,-399,20262630
0,-399,20262231
1,5864,20268095
0,-399,20267696
0,-399,20267297
0,-399,20266898
0,-399,20266499
0,-399,20266100
0,-399,20265701
0,-399,20265302
1,5864,20271166
1,5864,20277030
0,-399,20276631
0,-399,20276232
0,-399,20275833
1,5864,20281697
1,5864,20287561
0,-399,20287162
0,-399,20286763
0,-399,20286364
0,-399,20285965
0,-399,20285566
0,-399,20285167
0,-399,20284768
0,-399,20284369
0,-399,20283970
0,-399,20283571
0,-399,20283172
0,-399,20282773
0,-399,20282374
0,-399,20281975
0,-399,20281576
0,-399,20281177
0,-399,20280778
0,-399,20280379
0,-399,20279980
1,5864,20285844
0,-399,20285445
1,5864,20291309
0,-399,20290910
0,-399,20290511
0,-399,20290112
0,-399,20289713
0,-399,20289314
0,-399,20288915
0,-399,20288516
0,-399,20288117
0,-399,20287718
0,-399,20287319
0,-399,20286920
0,-399,20286521
0,-399,20286122
0,-399,20285723
0,-399,20285324
0,-399,20284925
0,-399,20284526
0,-399,20284127
0,-399,20283728
0,-399,20283329
0,-399,20282930
0,-399,20282531
0,-399,20282132
0,-399,20281733
0,-399,20281334
0,-399,20280935
0,-399,20280536
0,-399,20280137
0,-399,20279738
0,-399,20279339
1,5864,20285203
0,-399,20284804
1,5864,20290668
0,-399,20290269
0,-399,20289870
1,5864,20295734
0,-399,20295335
0,-399,20294936
0,-399,20294537
0,-399,20294138
0,-399,20293739
0,-399,20293340
0,-399,20292941
0,-399,20292542
0,-399,20292143
0,-399,20291744
1,5864,20297608
0,-399,20297209
0,-399,20296810
0,-399,20296411
0,-399,20296012
0,-399,20295613
0,-399,20295214
1,5864,20301078
0,-399,20300679
0,-399,20300280
0,-399,20299881
0,-399,20299482
0,-399,20299083
0,-399,20298684
0,-399,20298285
0,-399,20297886
0,-399,20297487
0,-399,20297088
0,-399,20296689
0,-399,20296290
0,-399,20295891
0,-399,20295492
0,-399,20295093
0,-399,20294694
0,-399,20294295
0,-399,20293896
0,-399,20293497
0,-399,20293098
0,-399,20292699
0,-399,20292300
0,-399,20291901
1,5864,20297765
0,-399,20297366
0,-399,20296967
0,-399,20296568
0,-399,20296169
1,5864,20302033
0,-399,20301634
0,-399,20301235
0,-399,20300836
1,5864,20306700
0,-399,20306301
0,-399,20305902
0,-399,20305503
0,-399,20305104
0,-399,20304705
0,-399,20304306
1,5864,20310170
0,-399,20309771
0,-399,20309372
0,-399,20308973
0,-399,20308574
0,-399,20308175
1,5864,20314039
0,-399,20313640
0,-399,20313241
0,-399,20312842
0,-399,20312443
0,-399,20312044
0,-399,20311645
1,5864,20317509
0,-399,20317110
0,-399,20316711
0,-399,20316312
0,-399,20315913
0,-399,20315514
0,-399,20315115
0,-399,20314716
1,5864,20320580
0,-399,20320181
0,-399,20319782
0,-399,20319383
0,-399,20318984
0,-399,20318585
0,-399,20318186
0,-399,20317787
0,-399,20317388
0,-399,20316989
0,-399,20316590
0,-399,20316191
0,-399,20315792
0,-399,20315393
0,-399,20314994
0,-399,20314595
0,-399,20314196
1,5864,20320060
0,-399,20319661
0,-399,20319262
0,-399,20318863
0,-399,20318464
1,5864,20324328
0,-399,20323929
0,-399,20323530
1,5864,20329394
0,-399,20328995
0,-399,20328596
1,5864,20334460
0,-399,20334061
0,-399,20333662
1,5864,20339526
0,-399,20339127
0,-399,20338728
0,-399,20338329
0,-399,20337930
0,-399,20337531
0,-399,20337132
0,-399,20336733
0,-399,20336334
0,-399,20335935
0,-399,20335536
0,-399,20335137
0,-399,20334738
0,-399,20334339
0,-399,20333940
0,-399,20333541
0,-399,20333142
0,-399,20332743
0,-399,20332344
0,-399,20331945
0,-399,20331546
0,-399,20331147
1,5864,20337011
1,5864,20342875
0,-399,20342476
0,-399,20342077
0,-399,20341678
0,-399,20341279
0,-399,20340880
0,-399,20340481
0,-399,20340082
0,-399,20339683
0,-399,20339284
0,-399,20338885
0,-399,20338486
0,-399,20338087
0,-399,20337688
0,-399,20337289
0,-399,20336890
0,-399,20336491
0,-399,20336092
0,-399,20335693
0,-399,20335294
0,-399,20334895
0,-399,20334496
0,-399,20334097
0,-399,20333698
0,-399,20333299
0,-399,20332900
0,-399,20332501
0,-399,20332102
0,-399,20331703
0,-399,20331304
0,-399,20330905
0,-399,20330506
0,-399,20330107
0,-399,20329708
0,-399,20329309
0,-399,20328910
1,5864,20334774
0,-399,20334375
1,5864,20340239
1,5864,20346103
0,-399,20345704
0,-399,20345305
0,-399,20344906
0,-399,20344507
0,-399,20344108
0,-399,20343709
0,-399,20343310
0,-399,20342911
1,5864,20348775
0,-399,20348376
0,-399,20347977
0,-399,20347578
0,-399,20347179
0,-399,20346780
0,-399,20346381
0,-399,20345982
1,5864,20351846
0,-399,20351447
0,-399,20351048
1,5864,20356912
0,-399,20356513
0,-399,20356114
0,-399,20355715
0,-399,20355316
0,-399,20354917
0,-399,20354518
0,-399,20354119
0,-399,20353720
0,-399,20353321
0,-399,20352922
0,-399,20352523
0,-399,20352124
0,-399,20351725
0,-399,20351326
0,-399,20350927
0,-399,20350528
0,-399,20350129
0,-399,20349730
0,-399,20349331
0,-399,20348932
1,5864,20354796
0,-399,20354397
0,-399,20353998
0,-399,20353599
0,-399,20353200
0,-399,20352801
0,-399,20352402
0,-399,20352003
0,-399,20351604
0,-399,20351205
0,-399,20350806
0,-399,20350407
0,-399,20350008
0,-399,20349609
0,-399,20349210
0,-399,20348811
0,-399,20348412
0,-399,20348013
0,-399,20347614
0,-399,20347215
1,5864,20353079
0,-399,20352680
0,-399,20352281
0,-399,20351882
0,-399,20351483
0,-399,20351084
0,-399,20350685
0,-399,20350286
0,-399,20349887
0,-399,20349488
1,5864,20355352
0,-399,20354953
0,-399,20354554
1,5864,20360418
0,-399,20360019
0,-399,20359620
0,-399,20359221
0,-399,20358822
0,-399,20358423
0,-399,20358024
0,-399,20357625
0,-399,20357226
0,-399,20356827
0,-399,20356428
0,-399,20356029
0,-399,20355630
0,-399,20355231
0,-399,20354832
0,-399,20354433
1,5864,20360297
1,5864,20366161
0,-399,20365762
1,5864,20371626
1,5864,20377490
0,-399,20377091
0,-399,20376692
0,-399,20376293
0,-399,20375894
0,-399,20375495
0,-399,20375096
0,-399,20374697
0,-399,20374298
1,5864,20380162
1,5864,20386026
0,-399,20385627
0,-399,20385228
0,-399,20384829
0,-399,20384430
0,-399,20384031
0,-399,20383632
1,5864,20389496
0,-399,20389097
0,-399,20388698
0,-399,20388299
0,-399,20387900
0,-399,20387501
0,-399,20387102
0,-399,20386703
0,-399,20386304
0,-399,20385905
0,-399,20385506
0,-399,20385107
0,-399,20384708
0,-399,20384309
0,-399,20383910
0,-399,20383511
1,5864,20389375
0,-399,20388976
0,-399,20388577
0,-399,20388178
0,-399,20387779
0,-399,20387380
1,5864,20393244
0,-399,20392845
0,-399,20392446
0,-399,20392047
0,-399,20391648
0,-399,20391249
0,-399,20390850
0,-399,20390451
0,-399,20390052
0,-399,20389653
1,5864,20395517
1,5864,20401381
0,-399,20400982
0,-399,20400583
0,-399,20400184
0,-399,20399785
0,-399,20399386
0,-399,20398987
0,-399,20398588
0,-399,20398189
0,-399,20397790
0,-399,20397391
0,-399,20396992
0,-399,20396593
0,-399,20396194
0,-399,20395795
0,-399,20395396
0,-399,20394997
0,-399,20394598
1,5864,20400462
0,-399,20400063
0,-399,20399664
0,-399,20399265
0,-399,20398866
0,-399,20398467
0,-399,20398068
0,-399,20397669
0,-399,20397270
1,5864,20403134
0,-399,20402735
0,-399,20402336
0,-399,20401937
0,-399,20401538
0,-399,20401139
0,-399,20400740
1,5864,20406604
1,5864,20412468
0,-399,20412069
1,5864,20417933
0,-399,20417534
0,-399,20417135
0,-399,20416736
0,-399,20416337
0,-399,20415938
0,-399,20415539
0,-399,20415140
0,-399,20414741
1,5864,20420605
0,-399,20420206
0,-399,20419807
0,-399,20419408
0,-399,20419009
0,-399,20418610
0,-399,20418211
0,-399,20417812
0,-399,20417413
0,-399,20417014
0,-399,20416615
0,-399,20416216
0,-399,20415817
0,-399,20415418
0,-399,20415019
0,-399,20414620
0,-399,20414221
0,-399,20413822
0,-399,20413423
0,-399,20413024
0,-399,20412625
0,-399,20412226
1,5864,20418090
0,-399,20417691
0,-399,20417292
0,-399,20416893
0,-399,20416494
0,-399,20416095
0,-399,20415696
0,-399,20415297
0,-399,20414898
0,-399,20414499
0,-399,20414100
0,-399,20413701
0,-399,20413302
1,5864,20419166
0,-399,20418767
0,-399,20418368
0,-399,20417969
0,-399,20417570
0,-399,20417171
0,-399,20416772
0,-399,20416373
0,-399,20415974
0,-399,20415575
0,-399,20415176
1,5864,20421040
0,-399,20420641
0,-399,20420242
0,-399,20419843
0,-399,20419444
0,-399,20419045
0,-399,20418646
0,-399,20418247
0,-399,20417848
0,-399,20417449
0,-399,20417050
0,-399,20416651
0,-399,20416252
0,-399,20415853
0,-399,20415454
0,-399,20415055
0,-399,20414656
0,-399,20414257
0,-399,20413858
0,-399,20413459
0,-399,20413060
0,-399,20412661
0,-399,20412262
0,-399,20411863
0,-399,20411464
0,-399,20411065
0,-399,20410666
0,-399,20410267
0,-399,20409868
0,-399,20409469
0,-399,20409070
1,5864,20414934
0,-399,20414535
0,-399,20414136
0,-399,20413737
0,-399,20413338
0,-399,20412939
0,-399,20412540
0,-399,20412141
0,-399,20411742
1,5864,20417606
0,-399,20417207
0,-399,20416808
0,-399,20416409
0,-399,20416010
0,-399,20415611
0,-399,20415212
0,-399,20414813
0,-399,20414414
0,-399,20414015
1,5864,20419879
0,-399,20419480
0,-399,20419081
0,-399,20418682
1,5864,20424546
0,-399,20424147
0,-399,20423748
0,-399,20423349
0,-399,20422950
0,-399,20422551
0,-399,20422152
0,-399,20421753
0,-399,20421354
1,5864,20427218
0,-399,20426819
0,-399,20426420
0,-399,20426021
0,-399,20425622
1,5864,20431486
0,-399,20431087
1,5864,20436951
0,-399,20436552
0,-399,20436153
0,-399,20435754
0,-399,20435355
0,-399,20434956
0,-399,20434557
0,-399,20434158
1,5864,20440022
0,-399,20439623
0,-399,20439224
0,-399,20438825
0,-399,20438426
0,-399,20438027
1,5864,20443891
0,-399,20443492
0,-399,20443093
1,5864,20448957
0,-399,20448558
0,-399,20448159
1,5864,20454023
0,-399,20453624
1,5864,20459488
0,-399,20459089
1,5864,20464953
0,-399,20464554
0,-399,20464155
0,-399,20463756
0,-399,20463357
0,-399,20462958
0,-399,20462559
1,5864,20468423
0,-399,20468024
0,-399,20467625
1,5864,20473489
0,-399,20473090
0,-399,20472691
0,-399,20472292
0,-399,20471893
0,-399,20471494
0,-399,20471095
0,-399,20470696
0,-399,20470297
0,-399,20469898
0,-399,20469499
0,-399,20469100
0,-399,20468701
0,-399,20468302
0,-399,20467903
0,-399,20467504
0,-399,20467105
0,-399,20466706
0,-399,20466307
0,-399,20465908
0,-399,20465509
0,-399,20465110
0,-399,20464711
0,-399,20464312
0,-399,20463913
0,-399,20463514
0,-399,20463115
0,-399,20462716
0,-399,20462317
1,5864,20468181
0,-399,20467782
0,-399,20467383
0,-399,20466984
0,-399,20466585
0,-399,20466186
0,-399,20465787
1,5864,20471651
0,-399,20471252
0,-399,20470853
1,5864,20476717
0,-399,20476318
0,-399,20475919
0,-399,20475520
0,-399,20475121
0,-399,20474722
0,-399,20474323
0,-399,20473924
0,-399,20473525
0,-399,20473126
1,5864,20478990
0,-399,20478591
0,-399,20478192
0,-399,20477793
0,-399,20477394
0,-399,20476995
0,-399,20476596
0,-399,20476197
0,-399,20475798
1,5864,20481662
1,5864,20487526
0,-399,20487127
0,-399,20486728
0,-399,20486329
0,-399,20485930
0,-399,20485531
0,-399,20485132
1,5864,20490996
0,-399,20490597
1,5864,20496461
0,-399,20496062
0,-399,20495663
0,-399,20495264
0,-399,20494865
0,-399,20494466
0,-399,20494067
0,-399,20493668
0,-399,20493269
0,-399,20492870
0,-399,20492471
0,-399,20492072
1,5864,20497936
0,-399,20497537
0,-399,20497138
1,5864,20503002
0,-399,20502603
0,-399,20502204
1,5864,20508068
1,5864,20513932
0,-399,20513533
1,5864,20519397
0,-399,20518998
0,-399,20518599
0,-399,20518200
0,-399,20517801
0,-399,20517402
0,-399,20517003
0,-399,20516604
0,-399,20516205
0,-399,20515806
0,-399,20515407
0,-399,20515008
0,-399,20514609
0,-399,20514210
0,-399,20513811
0,-399,20513412
0,-399,20513013
0,-399,20512614
0,-399,20512215
0,-399,20511816
0,-399,20511417
0,-399,20511018
0,-399,20510619
0,-399,20510220
0,-399,20509821
0,-399,20509422
0,-399,20509023
0,-399,20508624
0,-399,20508225
0,-399,20507826
0,-399,20507427
0,-399,20507028
1,5864,20512892
1,5864,20518756
0,-399,20518357
0,-399,20517958
0,-399,20517559
0,-399,20517160
0,-399,20516761
0,-399,20516362
0,-399,20515963
0,-399,20515564
1,5864,20521428
